	symbol	baseMean	FoldChange	log2FoldChange	lfcSE	stat	pvalue	padj	description
ENSG00000160191	PDE9A	103.345477542029	0.651044266749018	-0.61917245434117	0.288884456726918	-2.14332214808799	0.0320872395864841	0.312481464095178	phosphodiesterase 9A
ENSG00000160209	PDXK	2848.04159567202	1.08613202216546	0.119199477126619	0.0538578692909729	2.21322303863584	0.0268822725004666	0.292984563813087	pyridoxal kinase
ENSG00000160255	ITGB2	2984.59485908471	1.27324606657946	0.348511260345543	0.1332845586089	2.61479097040931	0.00892820771385884	0.199054325404814	integrin subunit beta 2
ENSG00000160271	RALGDS	90.4307726337559	1.32106577277366	0.401702296783199	0.121965522705536	3.29357254306234	0.000989228112694908	0.085929180485783	ral guanine nucleotide dissociation stimulator
ENSG00000160305	DIP2A	2430.12458226532	1.08053636132899	0.111747621412006	0.0422239380441679	2.6465466412705	0.00813182903624214	0.195074254659963	disco interacting protein 2 homolog A
ENSG00000160345	PIERCE1	6.36016252248784	0.563185221171905	-0.828318618905321	0.39736536880446	-2.0845264432516	0.0371123074772442	NA	piercer of microtubule wall 1
ENSG00000160352	ZNF714	1693.19186464448	1.28520841024011	0.36200232676541	0.133438975621447	2.71286799886995	0.00667036716842547	0.179840182436505	zinc finger protein 714
ENSG00000160410	SHKBP1	1486.57439833479	1.10504904609115	0.144110403084753	0.0503262657770362	2.86352267269769	0.00418958829228845	0.150776581039623	SH3KBP1 binding protein 1
ENSG00000160447	PKN3	342.160410246145	1.26512600655939	0.339281084512434	0.116113111936044	2.9219876967841	0.0034780527919008	0.143970592877785	protein kinase N3
ENSG00000160685	ZBTB7B	1318.58131254511	1.14940501806869	0.200887252813023	0.0701317788090978	2.86442546052979	0.00417766465529838	0.150776581039623	zinc finger and BTB domain containing 7B
ENSG00000160741	CRTC2	1367.2773452991	1.08796520592098	0.121632418676554	0.0517163057616974	2.35191622613228	0.0186769807868059	0.263431896597606	CREB regulated transcription coactivator 2
ENSG00000160766	GBAP1	312.786963291019	0.867902158271353	-0.204395683246308	0.09777152423468	-2.09054410111986	0.0365689511297451	0.325796032164786	glucosylceramidase beta pseudogene 1
ENSG00000160781	PAQR6	113.454530483045	1.19673467571618	0.259103332349871	0.0962587790598881	2.69173715769518	0.00710809407007762	0.184165838686359	progestin and adipoQ receptor family member 6
ENSG00000160813	PPP1R35	176.797724904389	1.17277376578553	0.229924736761002	0.0876819633125094	2.62225807993739	0.00873492573200977	0.199054325404814	protein phosphatase 1 regulatory subunit 35
ENSG00000160888	IER2	874.420428497992	1.13246385700249	0.179465006867227	0.0766049384286946	2.34273417025557	0.0191430168907974	0.265337194083273	immediate early response 2
ENSG00000160932	LY6E	2277.5606891775	1.1625808584393	0.217331060317537	0.087761984066189	2.47636904099192	0.0132726307269873	0.231390662589341	lymphocyte antigen 6 family member E
ENSG00000160948	VPS28	433.69219239297	1.1498218242045	0.201410319211416	0.0683891977155121	2.94506041801003	0.00322891604260954	0.14152484317907	VPS28 subunit of ESCRT-I
ENSG00000161013	MGAT4B	682.891748762759	1.10219115327478	0.140374452553584	0.0532376761481574	2.63675018727207	0.00837044493547897	0.197164242817038	alpha-1,3-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase B
ENSG00000161048	NAPEPLD	1017.91290812867	0.896272320478185	-0.157990952211214	0.0656660768279349	-2.40597519820163	0.0161293596946378	0.248788739307271	N-acyl phosphatidylethanolamine phospholipase D
ENSG00000161082	CELF5	2.52062144901598	2.81113990862773	1.49115525751067	0.754388830167573	1.97664015939822	0.0480823193266044	NA	CUGBP Elav-like family member 5
ENSG00000161133	USP41	104.017241040289	0.74443445117041	-0.425783272452938	0.194216087310075	-2.19231721918666	0.0283566092651568	0.299553556821174	ubiquitin specific peptidase 41
ENSG00000161217	PCYT1A	1783.92444233376	0.904033244115178	-0.145552268885997	0.04913549502795	-2.96226320307146	0.00305386608349212	0.138451018005463	phosphate cytidylyltransferase 1A, choline
ENSG00000161270	NPHS1	3.31134763793769	2.1308766564502	1.09144708665527	0.509124201188799	2.14377372772057	0.0320510213947199	NA	NPHS1 adhesion molecule, nephrin
ENSG00000161277	THAP8	110.640592531602	1.20388065047764	0.267692374241523	0.118176798007489	2.26518554195858	0.0235012959914249	0.2832240837321	THAP domain containing 8
ENSG00000161513	FDXR	629.674350784496	1.18494157163218	0.244815922925477	0.117054418394955	2.09147101222135	0.0364858623120077	0.325777034565283	ferredoxin reductase
ENSG00000161533	ACOX1	1056.48159592491	0.92937051192117	-0.105674224710556	0.0524977013608061	-2.01293050879082	0.0441219404586445	0.347927650918803	acyl-CoA oxidase 1
ENSG00000161558	TMEM143	336.701184465202	1.15645947321779	0.209714709283939	0.0916149990715446	2.28908706444637	0.0220742942546299	0.275847189811959	transmembrane protein 143
ENSG00000161813	LARP4	5067.31053160921	0.856754646995296	-0.223045983014361	0.0711011988371068	-3.13702140979873	0.00170673663639259	0.104412526836017	La ribonucleoprotein 4
ENSG00000161860	SYCE2	33.1859524503296	1.35081757518747	0.433832855164907	0.181760595616032	2.38683667213205	0.0169940392473873	0.255636927149559	synaptonemal complex central element protein 2
ENSG00000161888	SPC24	611.005845055604	1.09746027197185	0.134168715189712	0.0673117801113231	1.99324271275872	0.0462348760675518	0.354507776830545	SPC24 component of NDC80 kinetochore complex
ENSG00000161904	LEMD2	1164.89410312158	1.06676847712777	0.0932470991771793	0.0444403817109158	2.09825153581602	0.0358829312507004	0.324346414948902	LEM domain nuclear envelope protein 2
ENSG00000161929	SCIMP	2152.91859582721	1.4079645718037	0.493611032323109	0.227890525587702	2.16600067532491	0.030311135333362	0.305781142074903	SLP adaptor and CSK interacting membrane protein
ENSG00000161996	WDR90	482.926393578324	1.08834907527674	0.122141358425231	0.0602729563730553	2.02647034051632	0.0427166091180943	0.344834184788516	WD repeat domain 90
ENSG00000162139	NEU3	2232.81100163468	0.862883307618091	-0.212762625753956	0.0669716876789535	-3.17690404897498	0.0014885627589776	0.100764249325244	neuraminidase 3
ENSG00000162148	PPP1R32	53.3934965806983	1.35246395190673	0.435590141483907	0.208457267413492	2.08958961656097	0.0366546800736589	0.325796032164786	protein phosphatase 1 regulatory subunit 32
ENSG00000162241	SLC25A45	628.903633502875	1.09133000392653	0.1260874197537	0.0629248732180187	2.00377709648836	0.0450939433285072	0.350958544511977	solute carrier family 25 member 45
ENSG00000162298	SYVN1	3250.91232638068	1.1391274427415	0.187929161203902	0.094253492485739	1.99386947101548	0.0461663210457266	0.354507776830545	synoviolin 1
ENSG00000162341	TPCN2	517.374317153897	1.17882781053094	0.237353001578784	0.105880937609465	2.24169720194815	0.0249809488509171	0.287504929891304	two pore segment channel 2
ENSG00000162377	COA7	511.58674539711	0.794100471499351	-0.33260654272847	0.121690662234341	-2.73321335114411	0.00627196905155774	0.175304412041062	cytochrome c oxidase assembly factor 7
ENSG00000162408	NOL9	1688.36716499263	0.906073100659381	-0.142300645383621	0.0710521422909016	-2.00276361550104	0.0452026669329767	0.351133210295785	nucleolar protein 9
ENSG00000162430	SELENON	57.5570430940486	1.48255307142089	0.568083750306042	0.20340890057424	2.79281658129164	0.00522513103812128	0.163570094234542	selenoprotein N
ENSG00000162521	RBBP4	6065.9636318012	0.941116890298842	-0.0875541725909873	0.0358845080327397	-2.43988777862319	0.014691825087542	0.240936994730185	RB binding protein 4, chromatin remodeling factor
ENSG00000162601	MYSM1	3784.22555935986	0.943530827369715	-0.0838584400538404	0.0347124013284862	-2.41580636442524	0.0157004082657776	0.248293688385637	Myb like, SWIRM and MPN domains 1
ENSG00000162639	HENMT1	86.6902240275341	0.653343691925415	-0.614085972649615	0.273510663571518	-2.24519938137272	0.0247553358071206	0.286914995966547	HEN methyltransferase 1
ENSG00000162664	ZNF326	1701.2789457648	0.930741326663695	-0.103547827847724	0.0426715935741923	-2.42662200247309	0.0152401252194354	0.244495132460753	zinc finger protein 326
ENSG00000162694	EXTL2	1090.82921848811	0.847863067197889	-0.238096811497906	0.0783894238339664	-3.0373588661936	0.00238661136149301	0.125051755287088	exostosin like glycosyltransferase 2
ENSG00000162783	IER5	1383.66093289488	1.10550190353854	0.144701509299995	0.0702897747542963	2.05864238156703	0.0395285096034989	0.331976500578018	immediate early response 5
ENSG00000162843	WDR64	74.1762205104023	0.662154849941587	-0.594759453204213	0.213260978761306	-2.78888081944847	0.00528905245987254	0.164477753103601	WD repeat domain 64
ENSG00000162894	FCMR	4637.40367071127	1.16165099947582	0.216176697870997	0.0890916630539974	2.4264526046615	0.0152472417254302	0.244495132460753	Fc mu receptor
ENSG00000162910	MRPL55	205.155707315179	1.19743236476625	0.259944169721773	0.0779149359428066	3.33625596397312	0.000849149425821917	0.0839996384653243	mitochondrial ribosomal protein L55
ENSG00000162971	TYW5	1066.69532764924	0.930387887968193	-0.104095779333714	0.0404427209521108	-2.57390642575648	0.0100557465456833	0.211608741813849	tRNA-yW synthesizing protein 5
ENSG00000162976	SLC66A3	225.903836963321	0.774727361286052	-0.368239402207254	0.141270169373818	-2.60663241107078	0.00914374628794023	0.200990890626542	solute carrier family 66 member 3
ENSG00000162980	ARL5A	2309.65358225777	0.899685029471173	-0.152508077836389	0.0751769197534601	-2.02865558121473	0.0424933831100679	0.344513544285684	ADP ribosylation factor like GTPase 5A
ENSG00000163002	NUP35	1476.82757633229	0.900578963567918	-0.151075316420019	0.0654716370047522	-2.30749257742026	0.021027375557468	0.273849575466364	nucleoporin 35
ENSG00000163006	CCDC138	1811.93585697931	0.893041834672732	-0.16320033470189	0.0713344677684678	-2.28781877551248	0.0221480769720394	0.276089735282386	coiled-coil domain containing 138
ENSG00000163013	FBXO41	2183.6001292345	1.15898739334822	0.212864873805196	0.0618391771194837	3.44223328512126	0.000576932477861323	0.0720361675021438	F-box protein 41
ENSG00000163082	SGPP2	9246.54262222609	1.25025878014402	0.322226736639772	0.123238554686881	2.61465851704016	0.00893167040669054	0.199054325404814	sphingosine-1-phosphate phosphatase 2
ENSG00000163104	SMARCAD1	3997.56801955655	0.960088267971005	-0.0587610453972825	0.0253035956197736	-2.32224092892804	0.0202199662792479	0.269711686805414	SWI/SNF-related, matrix-associated actin-dependent regulator of chromatin, subfamily a, containing DEAD/H box 1
ENSG00000163138	PACRGL	773.774723459568	0.888750259704886	-0.17015001858018	0.0657659317069007	-2.58720608321171	0.00967577034423425	0.208223757395249	parkin coregulated like
ENSG00000163207	IVL	14.8929449257709	0.355145686599132	-1.49351713162701	0.600722526079597	-2.48620131056833	0.0129114904627926	NA	involucrin
ENSG00000163214	DHX57	1173.87600543195	0.90383941640326	-0.145861620629569	0.0685172210364041	-2.12883153203295	0.0332682011089446	0.315333540242491	DExH-box helicase 57
ENSG00000163291	PAQR3	414.621462492977	0.905554758542309	-0.143126211868913	0.070239682642902	-2.03768306580435	0.0415816388031447	0.340727866534859	progestin and adipoQ receptor family member 3
ENSG00000163293	NIPAL1	203.671742376307	0.770124812254293	-0.376835816056329	0.163825946731482	-2.30022059127166	0.0214357258186998	0.274303540700993	NIPA like domain containing 1
ENSG00000163320	CGGBP1	3507.7502438511	0.926719865664882	-0.109794796483249	0.0496845081999946	-2.20983965547759	0.0271162924756971	0.294834035176512	CGG triplet repeat binding protein 1
ENSG00000163378	EOGT	600.414880883337	0.855561445451144	-0.225056623732804	0.0908833844746066	-2.47632309287168	0.0132743391601399	0.231390662589341	EGF domain specific O-linked N-acetylglucosamine transferase
ENSG00000163444	TMEM183A	1141.09386661621	0.936831039704115	-0.0941392179323764	0.0412747795067987	-2.2807927518273	0.022560713495199	0.278631683772863	transmembrane protein 183A
ENSG00000163468	CCT3	4312.63006018287	0.864705805768924	-0.209718719075867	0.0822000439331053	-2.55132125290026	0.0107315356270653	0.215492204703077	chaperonin containing TCP1 subunit 3
ENSG00000163510	CWC22	2163.44320821296	0.945723010569282	-0.080510395247345	0.0397202374924054	-2.02693640144369	0.0426689172086817	0.3446784535295	CWC22 spliceosome associated protein homolog
ENSG00000163539	CLASP2	6085.65293532144	0.931547021610546	-0.102299501101879	0.0407534505528039	-2.51020465050758	0.0120661210916443	0.223725946686009	cytoplasmic linker associated protein 2
ENSG00000163541	SUCLG1	1859.08734768589	0.950716044326888	-0.07291358725397	0.0324416946131599	-2.24752708276813	0.0246063617452098	0.286774474160445	succinate-CoA ligase GDP/ADP-forming subunit alpha
ENSG00000163558	PRKCI	1301.78184280185	0.809243175054606	-0.305354801714447	0.119369645547453	-2.55806072233882	0.0105257710742578	0.214070855506234	protein kinase C iota
ENSG00000163584	RPL22L1	1268.13066139892	0.892097216961709	-0.164727157403099	0.0772067574086415	-2.13358471372173	0.0328767903855163	0.314185789173507	ribosomal protein L22 like 1
ENSG00000163590	PPM1L	134.559323064331	0.70263935521743	-0.50914370991985	0.188631789352834	-2.69914054076803	0.00695188114083297	0.182631358135222	protein phosphatase, Mg2+/Mn2+ dependent 1L
ENSG00000163597	SNHG16	2502.73723205119	0.861215015809713	-0.215554620893884	0.0826314727806782	-2.6086261522412	0.00909064970840959	0.200715447005019	small nucleolar RNA host gene 16
ENSG00000163605	PPP4R2	4808.33818473952	0.9442268517696	-0.0827945842352141	0.0298844696579944	-2.77048865791285	0.00559722495634405	0.166528374531228	protein phosphatase 4 regulatory subunit 2
ENSG00000163629	PTPN13	415.645046876921	0.16211841012937	-2.62488016261178	0.777416820640115	-3.37641287520701	0.000734376263676433	0.080062412993363	protein tyrosine phosphatase non-receptor type 13
ENSG00000163636	PSMD6	1330.68388418926	0.921528126403988	-0.117899895168869	0.0534128861792528	-2.20733054516468	0.0272909748121571	0.295888554671594	proteasome 26S subunit, non-ATPase 6
ENSG00000163681	SLMAP	6579.49094148995	0.933630245818298	-0.0990767956402455	0.0342509877126225	-2.89266973763016	0.00381982721629342	0.146567828679591	sarcolemma associated protein
ENSG00000163684	RPP14	137.781175322577	0.853447245334258	-0.228626117084711	0.0864365284570781	-2.64501734585789	0.00816867295017023	0.195342849371967	ribonuclease P/MRP subunit p14
ENSG00000163714	U2SURP	6841.50842008722	0.945385210571731	-0.0810257992639042	0.0332526747597751	-2.43667012801986	0.0148231947761949	0.241499172220082	U2 snRNP associated SURP domain containing
ENSG00000163728	TTC14	2514.74858637149	0.916817709411567	-0.125293183173122	0.0450837724473321	-2.77911932324413	0.00545064988587378	0.165421022890407	tetratricopeptide repeat domain 14
ENSG00000163754	GYG1	1285.93577020982	0.838078325565715	-0.25484301250848	0.104257770206889	-2.44435510180938	0.0145111358060674	0.240368317102034	glycogenin 1
ENSG00000163755	HPS3	1563.29287295328	1.12340191874458	0.16787417212114	0.0656142585953683	2.5585013945885	0.010512439848213	0.214070855506234	HPS3 biogenesis of lysosomal organelles complex 2 subunit 1
ENSG00000163811	WDR43	5253.04754390827	0.881388738580183	-0.182149631331141	0.061865782288688	-2.94427104277395	0.00323716364473651	0.14152484317907	WD repeat domain 43
ENSG00000163814	CDCP1	100.578268819986	2.23054364117939	1.15739537509968	0.518564848285232	2.23192022931539	0.0256202356286477	0.289858126547796	CUB domain containing protein 1
ENSG00000163870	TPRA1	719.031460840091	1.06321694032339	0.088435996489183	0.0448999817673615	1.96962210246305	0.0488816966060079	0.361463536116174	transmembrane protein adipocyte associated 1
ENSG00000163872	YEATS2	5876.71133546625	1.21007730088013	0.27509921116457	0.135652831841323	2.0279651182392	0.0425638082023014	0.344513544285684	YEATS domain containing 2
ENSG00000163898	LIPH	884.237381851061	0.633862727506249	-0.657757657975298	0.276780742669667	-2.37645745014971	0.0174797772832848	0.256163752909604	lipase H
ENSG00000164031	DNAJB14	5299.93184159807	0.908768559507406	-0.138015171826655	0.043771139966593	-3.15310891907294	0.00161541520366975	0.103762809051201	DnaJ heat shock protein family (Hsp40) member B14
ENSG00000164038	SLC9B2	1735.10153994323	0.907791594538281	-0.139566964811688	0.0676809801452955	-2.06212978169154	0.0391953816447267	0.330923175412226	solute carrier family 9 member B2
ENSG00000164054	SHISA5	1632.03405258824	1.16181863329409	0.216384873157913	0.0764105415236758	2.83187200146809	0.0046276369234505	0.156650651677603	shisa family member 5
ENSG00000164056	SPRY1	47.3419052998171	1.69731180553653	0.763251620260464	0.297384126646267	2.5665513114906	0.0102715427004052	0.212590230917489	sprouty RTK signaling antagonist 1
ENSG00000164081	TEX264	771.289896432786	1.07946836427996	0.11032096326296	0.0536098985824526	2.05784689357854	0.0396048329585881	0.332031051435428	testis expressed 264, ER-phagy receptor
ENSG00000164105	SAP30	359.238813324222	1.3120106516341	0.391779432606392	0.119480556720258	3.27902249002466	0.00104167333932517	0.0876073421506685	Sin3A associated protein 30
ENSG00000164114	MAP9	354.477982701607	0.763867547134274	-0.388605594923172	0.122983550739472	-3.15981765517888	0.00157867906163681	0.10276930831587	microtubule associated protein 9
ENSG00000164116	GUCY1A1	841.968960073574	0.448509297015772	-1.15679020423662	0.52714601788249	-2.19443980414263	0.028203807006442	0.298867742436115	guanylate cyclase 1 soluble subunit alpha 1
ENSG00000164134	NAA15	6630.87459794712	0.895836866062546	-0.158692056745533	0.0568268190266487	-2.79255568873414	0.00522934654317743	0.163570094234542	N-alpha-acetyltransferase 15, NatA auxiliary subunit
ENSG00000164142	FHIP1A	46.7776770793264	1.96037760873193	0.971131573613066	0.494413235921612	1.96421030639042	0.0495057080940377	0.362888526441426	FHF complex subunit HOOK interacting protein 1A
ENSG00000164144	ARFIP1	4335.84911031621	0.930870130108188	-0.103348189958475	0.0444971120255903	-2.32258196664627	0.0202016204128621	0.269703140884424	ADP ribosylation factor interacting protein 1
ENSG00000164151	ICE1	3830.60053929939	0.866006519985378	-0.207550208139562	0.0567901980480109	-3.65468364741566	0.000257499290392941	0.0547707771174615	interactor of little elongation complex ELL subunit 1
ENSG00000164163	ABCE1	3764.45861887204	0.867495177813819	-0.205072356750845	0.0552732772537737	-3.71015374770173	0.000207133416101983	0.0500835448806588	ATP binding cassette subfamily E member 1
ENSG00000164168	TMEM184C	1084.50925482513	0.937352951469374	-0.0933357114052378	0.0473631230971934	-1.97064098188172	0.0487649555461557	0.361463536116174	transmembrane protein 184C
ENSG00000164169	PRMT9	855.032621710357	0.935189309831416	-0.0966696564007602	0.0452209295390682	-2.13771935663647	0.0325395275265847	0.314002846288696	protein arginine methyltransferase 9
ENSG00000164180	TMEM161B	4265.60247050294	0.901032188279804	-0.150349449401079	0.045842370647735	-3.27970493839431	0.00103915705704407	0.0876073421506685	transmembrane protein 161B
ENSG00000164181	ELOVL7	293.556840640637	0.513104272738152	-0.962676055652174	0.316742261182023	-3.03930410820345	0.00237125357656216	0.125051755287088	ELOVL fatty acid elongase 7
ENSG00000164182	NDUFAF2	3705.47698130852	0.878383934269803	-0.187076427339841	0.0755077861781125	-2.47757796657623	0.0132277504968907	0.231390662589341	NADH:ubiquinone oxidoreductase complex assembly factor 2
ENSG00000164199	ADGRV1	119.763551058168	0.335321362470834	-1.57638369839749	0.536953733553446	-2.93579055306184	0.00332698874798586	0.142760618586109	adhesion G protein-coupled receptor V1
ENSG00000164209	SLC25A46	3212.09857515144	0.924161996012319	-0.113782331602225	0.046271483561852	-2.45901628483836	0.0139318298122909	0.234641184233652	solute carrier family 25 member 46
ENSG00000164219	PGGT1B	2129.48626964485	0.90154178805518	-0.149533730215058	0.0498109675827195	-3.00202420213443	0.00268190852841276	0.133381297599929	protein geranylgeranyltransferase type I subunit beta
ENSG00000164253	WDR41	3580.95718055182	1.11691628898462	0.159521062282845	0.0729175178021023	2.18769188929037	0.0286920532672812	0.300614101791519	WD repeat domain 41
ENSG00000164305	CASP3	2675.27795805541	0.872992374425303	-0.195959042896161	0.0836054315696916	-2.34385540768142	0.0190855687956232	0.265337194083273	caspase 3
ENSG00000164323	CFAP97	2345.99153951642	0.901303266149863	-0.149915476135096	0.0536061161485384	-2.79661141127427	0.00516416027465946	0.16286884775132	cilia and flagella associated protein 97
ENSG00000164329	TENT2	8847.49001198739	0.943145314716109	-0.0844480242319532	0.0356058455727489	-2.37174606791493	0.0177042535457264	0.258322695653305	terminal nucleotidyltransferase 2
ENSG00000164332	UBLCP1	1010.07666382693	0.833056121296009	-0.263514404592909	0.0727830680563177	-3.62054543220146	0.000293982621469117	0.0589241746426192	ubiquitin like domain containing CTD phosphatase 1
ENSG00000164338	UTP15	825.018453606849	0.845683268350916	-0.241810659365294	0.0908747737984784	-2.66092171961305	0.00779270720176635	0.190539821516062	UTP15 small subunit processome component
ENSG00000164611	PTTG1	917.92428253407	1.13703630429582	0.185278318602526	0.0806419110202435	2.29754374937885	0.0215877703262131	0.274401678814781	PTTG1 regulator of sister chromatid separation, securin
ENSG00000164638	SLC29A4	10.0125799409926	2.19562134716135	1.1346292712488	0.42901918109447	2.64470522822372	0.00817621084699343	NA	solute carrier family 29 member 4
ENSG00000164708	PGAM2	2.05978267781745	3.11093653979683	1.63734896553954	0.61440753020319	2.66492333679252	0.00770058754315225	NA	phosphoglycerate mutase 2
ENSG00000164754	RAD21	5637.06880341189	1.06264219632118	0.0876559068513696	0.0434795586993112	2.01602567904532	0.0437972906577172	0.347843654113142	RAD21 cohesin complex component
ENSG00000164794	KCNV1	7.83419421250897	2.64046876330811	1.40079407445725	0.682865105604249	2.05134815494448	0.0402330540767572	NA	potassium voltage-gated channel modifier subfamily V member 1
ENSG00000164815	ORC5	2425.44679455927	0.90479628839905	-0.144335083684372	0.0602983402500223	-2.39368253066166	0.0166801794050074	0.254227521295679	origin recognition complex subunit 5
ENSG00000164849	GPR146	178.933103041232	1.87915032200639	0.910080479285243	0.332269120321909	2.73898603157446	0.00616289918106969	0.174257693204529	G protein-coupled receptor 146
ENSG00000164850	GPER1	157.508172129652	1.37240449185116	0.456705752926589	0.227020698289898	2.01173618250169	0.0442477543311149	0.34816360298457	G protein-coupled estrogen receptor 1
ENSG00000164897	TMUB1	514.136424242057	1.17100420599146	0.227746257694055	0.0708032062817425	3.21660938330673	0.0012971507554823	0.0968514627415322	transmembrane and ubiquitin like domain containing 1
ENSG00000164902	PHAX	846.030857967193	0.927742608900954	-0.108203492518229	0.0511249793328754	-2.11645058697658	0.0343065035437046	0.319000108427221	phosphorylated adaptor for RNA export
ENSG00000164919	COX6C	1693.9694364715	0.93872201506168	-0.0912301008714067	0.041821151500279	-2.18143445597853	0.0291512974421943	0.301804216535317	cytochrome c oxidase subunit 6C
ENSG00000164934	DCAF13	1756.04976896583	0.898621384781332	-0.154214700340855	0.0655141465528042	-2.35391451244135	0.0185768828293221	0.263164171239229	DDB1 and CUL4 associated factor 13
ENSG00000165029	ABCA1	416.186757279386	0.517348585640439	-0.950791409490979	0.344739445529791	-2.75800005430134	0.00581561882510026	0.169713302176	ATP binding cassette subfamily A member 1
ENSG00000165121	NA	604.16498624581	0.902943348006843	-0.147292621149678	0.0503367888847553	-2.92614257709009	0.00343193612072938	0.14374922357952	NA
ENSG00000165178	NCF1C	2716.57819924341	1.25353532196362	0.326002648827443	0.134156926107956	2.43000982718632	0.0150984134481865	0.243637851754476	neutrophil cytosolic factor 1C pseudogene
ENSG00000165338	HECTD2	263.709133914424	0.579116427077019	-0.788074674339397	0.269668638428116	-2.92238162707033	0.00347365632583192	0.143970592877785	HECT domain E3 ubiquitin protein ligase 2
ENSG00000165406	MARCHF8	3048.81640586601	0.914513031453931	-0.128924366925386	0.0619396753578518	-2.08145047872038	0.037392692376405	0.326950338795279	membrane associated ring-CH-type finger 8
ENSG00000165416	SUGT1	2316.9203969444	0.889694375115641	-0.168618263559633	0.053641695837964	-3.14341783803741	0.00166987286971522	0.104236333270535	SGT1 homolog, MIS12 kinetochore complex assembly cochaperone
ENSG00000165506	DNAAF2	259.145634238519	0.809477481514922	-0.304937147477027	0.0767509825250143	-3.97307158090964	7.09517155278078e-05	0.0273296959113167	dynein axonemal assembly factor 2
ENSG00000165533	TTC8	113.850875823618	0.678592056427888	-0.559383552871436	0.234339385843316	-2.38706588249511	0.0169834474416833	0.255636927149559	tetratricopeptide repeat domain 8
ENSG00000165572	KBTBD6	214.620338252027	0.897675610068799	-0.155733897464231	0.075279716780531	-2.06873649535976	0.0385708205242679	0.32806574749084	kelch repeat and BTB domain containing 6
ENSG00000165661	QSOX2	1567.83031195543	1.08409022056203	0.11648482619467	0.0576003152870415	2.02229494082086	0.0431458909817841	0.346619938406472	quiescin sulfhydryl oxidase 2
ENSG00000165716	DIPK1B	4.35398563247575	4.1495057085753	2.0529394920599	0.844265509821536	2.43162780923486	0.0150311441377008	NA	divergent protein kinase domain 1B
ENSG00000165732	DDX21	6383.48834737474	0.882819935673602	-0.179808886234153	0.0659508152821765	-2.72640884672652	0.00640276348268644	0.177656277107036	DExD-box helicase 21
ENSG00000165802	NSMF	664.582207578768	1.18332897256297	0.242851207327124	0.0854041013134101	2.84355439132747	0.00446133939796026	0.154103362923194	NMDA receptor synaptonuclear signaling and neuronal migration factor
ENSG00000165874	SHLD2P1	190.123538786155	0.836269995817918	-0.257959292843328	0.0797482470576876	-3.23467038287033	0.00121783234115548	0.0946491839429665	shieldin complex subunit 2 pseudogene 1
ENSG00000165917	RAPSN	40.5697061417589	0.756328607759734	-0.402914905703274	0.18693627790294	-2.15535962426979	0.0311337033233915	0.309285816542533	receptor associated protein of the synapse
ENSG00000165934	CPSF2	3248.72805703091	0.888449811986418	-0.170637813336115	0.0634820094293355	-2.68797120428362	0.00718875956509877	0.185272076961867	cleavage and polyadenylation specific factor 2
ENSG00000166002	SMCO4	808.343169921628	1.37855548585516	0.463157335942299	0.220511418176016	2.10037802021027	0.0356956009455017	0.323612256131716	single-pass membrane protein with coiled-coil domains 4
ENSG00000166035	LIPC	54.5262547554035	0.527872843369208	-0.921737646996526	0.285843918967335	-3.22461870214514	0.00126140550917778	0.0955969657776373	lipase C, hepatic type
ENSG00000166123	GPT2	639.055549468719	1.63154713681715	0.706240668747577	0.174672914534485	4.04321798047372	5.27225626014068e-05	0.0243370544274918	glutamic--pyruvic transaminase 2
ENSG00000166133	RPUSD2	230.551125012452	0.88790140626424	-0.171528608166314	0.08488886347111	-2.02062557033397	0.0433185398906109	0.347300693765093	RNA pseudouridine synthase domain containing 2
ENSG00000166181	API5	4245.07510774405	0.913616154933889	-0.130339933638284	0.0422849866020229	-3.08241633998884	0.00205327436723557	0.114352777011664	apoptosis inhibitor 5
ENSG00000166197	NOLC1	3029.77542788609	0.879807864758592	-0.18473959707476	0.0860174275216394	-2.14769962782583	0.0317376249621453	0.311106332720952	nucleolar and coiled-body phosphoprotein 1
ENSG00000166200	COPS2	3128.16142899094	0.920543153687584	-0.119442740339036	0.0410991519388616	-2.90620936696497	0.00365836574704755	0.145503617297064	COP9 signalosome subunit 2
ENSG00000166228	PCBD1	405.301739896954	1.12150917139102	0.16544141843243	0.0765543098290937	2.16109868669413	0.0306877170123229	0.307769952053843	pterin-4 alpha-carbinolamine dehydratase 1
ENSG00000166233	ARIH1	7291.96362612208	0.950814897296604	-0.0727635873920764	0.0267576908920069	-2.71935226719479	0.00654099064271489	0.178583646014476	ariadne RBR E3 ubiquitin protein ligase 1
ENSG00000166263	STXBP4	2502.42430171021	0.868532114674311	-0.203348900154593	0.0950146503870758	-2.14018469074168	0.0323398438914447	0.312859865028789	syntaxin binding protein 4
ENSG00000166289	PLEKHF1	216.584197985889	1.19406381425075	0.255879940491285	0.123730627200548	2.06804043817336	0.0386362207107681	0.32806574749084	pleckstrin homology and FYVE domain containing 1
ENSG00000166352	IFTAP	49.6867925981951	0.510078743162798	-0.971208115251532	0.42310471888294	-2.29543200987138	0.0217083786677413	0.274401678814781	intraflagellar transport associated protein
ENSG00000166398	GARRE1	1319.54579685987	1.08991646578859	0.124217567102475	0.0587446421311993	2.11453440851762	0.0344696491383228	0.319001315506726	granule associated Rac and RHOG effector 1
